timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 17:52:52.628478, 0, 0, 0, 0,
2021-03-14 17:52:52.856595, 4096, 0, 0, 0,
2021-03-14 17:52:53.067290, 4096, 0, 0, 0,
2021-03-14 17:52:53.282447, 4096, 32768, 12392, 0,
2021-03-14 17:52:53.484855, 4096, 32768, 12392, 0,
2021-03-14 17:52:53.687087, 4096, 32768, 12392, 0,
2021-03-14 17:52:53.889478, 4096, 32768, 12392, 0,
2021-03-14 17:52:54.091645, 4096, 32768, 12392, 0,
2021-03-14 17:52:54.293923, 4096, 32768, 12392, 0,
2021-03-14 17:52:54.496128, 4096, 32768, 12392, 0,
2021-03-14 17:52:54.698365, 4096, 32768, 12392, 0,
2021-03-14 17:52:54.900674, 4096, 32768, 12392, 0,
2021-03-14 17:52:55.102804, 4096, 32768, 12392, 0,
2021-03-14 17:52:55.304887, 4096, 32768, 12392, 0,
2021-03-14 17:52:55.507326, 4096, 32768, 12392, 0,
2021-03-14 17:52:55.709491, 4096, 32768, 12392, 0,
2021-03-14 17:52:55.911926, 4096, 32768, 12392, 0,
2021-03-14 17:52:56.114186, 4096, 32768, 12392, 0,
2021-03-14 17:52:56.285626,,,,,Writing 100 rows
2021-03-14 17:52:56.316687, 4096, 32768, 12392, 0,
2021-03-14 17:52:56.518909, 4096, 32768, 12392, 0,
2021-03-14 17:52:56.820324, 4096, 32768, 1030032, 0,
2021-03-14 17:52:57.031357, 4096, 32768, 3077696, 0,
2021-03-14 17:52:57.242329, 4096, 32768, 5117072, 0,
2021-03-14 17:52:57.459192, 5025792, 32768, 5117072, 0,
2021-03-14 17:52:57.663666, 5025792, 32768, 5117072, 0,
2021-03-14 17:52:57.917805, 5029888, 32768, 5117072, 0,
2021-03-14 17:52:58.184880, 10035200, 32768, 5117072, 0,
2021-03-14 17:52:58.418132, 10035200, 32768, 5117072, 0,
2021-03-14 17:52:58.619227, 14594048, 32768, 5117072, 0,
2021-03-14 17:52:58.840056, 15052800, 32768, 5117072, 0,
2021-03-14 17:52:59.092921, 15052800, 32768, 5117072, 0,
2021-03-14 17:52:59.293839, 19243008, 32768, 5117072, 0,
2021-03-14 17:52:59.516728, 20062208, 32768, 5117072, 0,
2021-03-14 17:52:59.771347, 20062208, 32768, 5117072, 0,
2021-03-14 17:52:59.972224, 22970368, 32768, 5117072, 0,
2021-03-14 17:53:00.204600, 25079808, 32768, 5117072, 0,
2021-03-14 17:53:00.458131, 25079808, 32768, 5117072, 0,
2021-03-14 17:53:00.659084, 28270592, 32768, 5117072, 0,
2021-03-14 17:53:00.902782, 30089216, 32768, 5117072, 0,
2021-03-14 17:53:01.104598, 30089216, 32768, 5117072, 0,
2021-03-14 17:53:01.335846, 30089216, 32768, 5117072, 0,
2021-03-14 17:53:01.600562, 35106816, 32768, 5117072, 0,
2021-03-14 17:53:01.844225, 35106816, 32768, 5117072, 0,
