timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 18:18:42.969291, 0, 0, 0, 0,
2021-03-14 18:18:43.265992, 4096, 0, 0, 0,
2021-03-14 18:18:43.467794, 4096, 0, 0, 0,
2021-03-14 18:18:43.670298, 4096, 32768, 12392, 0,
2021-03-14 18:18:43.872632, 4096, 32768, 12392, 0,
2021-03-14 18:18:44.074830, 4096, 32768, 12392, 0,
2021-03-14 18:18:44.277042, 4096, 32768, 12392, 0,
2021-03-14 18:18:44.479299, 4096, 32768, 12392, 0,
2021-03-14 18:18:44.681446, 4096, 32768, 12392, 0,
2021-03-14 18:18:44.883772, 4096, 32768, 12392, 0,
2021-03-14 18:18:45.085941, 4096, 32768, 12392, 0,
2021-03-14 18:18:45.288073, 4096, 32768, 12392, 0,
2021-03-14 18:18:45.490394, 4096, 32768, 12392, 0,
2021-03-14 18:18:45.692605, 4096, 32768, 12392, 0,
2021-03-14 18:18:45.894928, 4096, 32768, 12392, 0,
2021-03-14 18:18:46.097087, 4096, 32768, 12392, 0,
2021-03-14 18:18:46.299260, 4096, 32768, 12392, 0,
2021-03-14 18:18:46.501391, 4096, 32768, 12392, 0,
2021-03-14 18:18:46.641136,,,,,Writing 100 rows
2021-03-14 18:18:46.703785, 4096, 32768, 12392, 0,
2021-03-14 18:18:46.906137, 4096, 32768, 12392, 0,
2021-03-14 18:18:47.209797, 4096, 32768, 1030032, 0,
2021-03-14 18:18:47.430311, 4096, 32768, 3090032, 0,
2021-03-14 18:18:47.648843, 8192, 32768, 5117072, 0,
2021-03-14 18:18:47.913922, 5025792, 32768, 5117072, 0,
2021-03-14 18:18:48.117618, 5025792, 32768, 5117072, 0,
2021-03-14 18:18:48.318448, 5025792, 32768, 5117072, 0,
2021-03-14 18:18:48.646931, 10035200, 32768, 5117072, 0,
2021-03-14 18:18:48.895448, 10035200, 32768, 5117072, 0,
2021-03-14 18:18:49.096453, 12787712, 32768, 5117072, 0,
2021-03-14 18:18:49.318009, 15052800, 32768, 5117072, 0,
2021-03-14 18:18:49.576414, 15052800, 32768, 5117072, 0,
2021-03-14 18:18:49.777389, 17948672, 32768, 5117072, 0,
2021-03-14 18:18:49.990058, 20062208, 32768, 5117072, 0,
2021-03-14 18:18:50.191062, 20062208, 32768, 5117072, 0,
2021-03-14 18:18:50.436913, 20070400, 32768, 5117072, 0,
2021-03-14 18:18:50.693059, 25079808, 32768, 5117072, 0,
2021-03-14 18:18:50.952059, 25079808, 32768, 5117072, 0,
2021-03-14 18:18:51.153334, 26722304, 32768, 5117072, 0,
2021-03-14 18:18:51.398805, 30089216, 32768, 5117072, 0,
2021-03-14 18:18:51.635342, 30089216, 32768, 5117072, 0,
2021-03-14 18:18:51.836259, 33206272, 32768, 5117072, 0,
2021-03-14 18:18:52.057547, 35106816, 32768, 5117072, 0,
2021-03-14 18:18:52.258634, 35106816, 32768, 5117072, 0,
2021-03-14 18:18:52.504702, 35115008, 32768, 5117072, 0,
2021-03-14 18:18:52.795948, 40116224, 32768, 5117072, 0,
2021-03-14 18:18:53.054520, 40116224, 32768, 5117072, 0,
2021-03-14 18:18:53.255616, 42844160, 32768, 5117072, 0,
2021-03-14 18:18:53.489236, 45133824, 32768, 5117072, 0,
2021-03-14 18:18:53.747223, 45133824, 32768, 5117072, 0,
2021-03-14 18:18:53.969454, 45133824, 32768, 5117072, 0,
2021-03-14 18:18:54.226490, 50143232, 32768, 5117072, 0,
2021-03-14 18:18:54.486652, 50143232, 32768, 5117072, 0,
2021-03-14 18:18:54.687898, 53174272, 32768, 5117072, 0,
2021-03-14 18:18:54.909246, 55160832, 32768, 5117072, 0,
2021-03-14 18:18:55.168331, 55160832, 32768, 5117072, 0,
2021-03-14 18:18:55.369217, 58273792, 32768, 5117072, 0,
2021-03-14 18:18:55.591548, 60170240, 32768, 5117072, 0,
2021-03-14 18:18:55.828374, 60170240, 32768, 5117072, 0,
2021-03-14 18:18:56.029328, 62259200, 32768, 5117072, 0,
2021-03-14 18:18:56.262047, 65187840, 32768, 5117072, 0,
2021-03-14 18:18:56.509595, 65187840, 32768, 5117072, 0,
2021-03-14 18:18:56.710608, 68235264, 32768, 5117072, 0,
2021-03-14 18:18:56.956971, 70197248, 32768, 5117072, 0,
2021-03-14 18:18:57.203822, 70197248, 32768, 5117072, 0,
2021-03-14 18:18:57.404819, 71241728, 32768, 5117072, 0,
2021-03-14 18:18:57.648773, 75214848, 32768, 5117072, 0,
2021-03-14 18:18:57.918192, 75214848, 32768, 5117072, 0,
2021-03-14 18:18:58.119462, 78217216, 32768, 5117072, 0,
2021-03-14 18:18:58.343271, 80224256, 32768, 5117072, 0,
2021-03-14 18:18:58.612494, 80224256, 32768, 5117072, 0,
2021-03-14 18:18:58.813567, 81899520, 32768, 5117072, 0,
2021-03-14 18:18:59.036161, 85241856, 32768, 5117072, 0,
2021-03-14 18:18:59.237287, 85241856, 32768, 5117072, 0,
2021-03-14 18:18:59.470819, 85241856, 32768, 5117072, 0,
2021-03-14 18:18:59.772627, 90251264, 32768, 5117072, 0,
2021-03-14 18:19:00.032369, 90251264, 32768, 5117072, 0,
2021-03-14 18:19:00.233236, 92139520, 32768, 5117072, 0,
2021-03-14 18:19:00.477904, 95268864, 32768, 5117072, 0,
2021-03-14 18:19:00.724977, 95268864, 32768, 5117072, 0,
2021-03-14 18:19:00.925890, 98365440, 32768, 5117072, 0,
2021-03-14 18:19:01.127732, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:01.329699, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:01.531470, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:01.733434, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:01.935398, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:02.137444, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:02.339557, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:02.541810, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:02.743862, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:02.946070, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:03.148184, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:03.350335, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:03.552739, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:03.754894, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:03.957063, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:04.095115,,,,,Checkpoint (truncate)
2021-03-14 18:19:04.159395, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:04.361256, 100278272, 32768, 5117072, 0,
2021-03-14 18:19:04.563362, 100278272, 32768, 0, 0,
2021-03-14 18:19:04.765298, 100278272, 32768, 0, 0,
2021-03-14 18:19:04.967197, 100278272, 32768, 0, 0,
2021-03-14 18:19:05.169396, 100278272, 32768, 0, 0,
2021-03-14 18:19:05.371709, 100278272, 32768, 0, 0,
2021-03-14 18:19:05.574166, 100278272, 32768, 0, 0,
