timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 18:04:11.312990, 0, 0, 0, 0,
2021-03-14 18:04:11.555161, 4096, 0, 0, 0,
2021-03-14 18:04:11.761908, 4096, 0, 0, 0,
2021-03-14 18:04:11.963375, 4096, 32768, 12392, 0,
2021-03-14 18:04:12.165727, 4096, 32768, 12392, 0,
2021-03-14 18:04:12.367930, 4096, 32768, 12392, 0,
2021-03-14 18:04:12.570117, 4096, 32768, 12392, 0,
2021-03-14 18:04:12.772351, 4096, 32768, 12392, 0,
2021-03-14 18:04:12.974559, 4096, 32768, 12392, 0,
2021-03-14 18:04:13.176905, 4096, 32768, 12392, 0,
2021-03-14 18:04:13.378983, 4096, 32768, 12392, 0,
2021-03-14 18:04:13.581244, 4096, 32768, 12392, 0,
2021-03-14 18:04:13.783412, 4096, 32768, 12392, 0,
2021-03-14 18:04:13.985598, 4096, 32768, 12392, 0,
2021-03-14 18:04:14.187999, 4096, 32768, 12392, 0,
2021-03-14 18:04:14.389869, 4096, 32768, 12392, 0,
2021-03-14 18:04:14.592021, 4096, 32768, 12392, 0,
2021-03-14 18:04:14.794303, 4096, 32768, 12392, 0,
2021-03-14 18:04:14.961655,,,,,Writing 100 rows
2021-03-14 18:04:14.996693, 4096, 32768, 12392, 0,
2021-03-14 18:04:15.199108, 4096, 32768, 12392, 0,
2021-03-14 18:04:15.495222, 4096, 32768, 1030032, 0,
2021-03-14 18:04:15.697251, 4096, 32768, 3242496, 0,
2021-03-14 18:04:15.912245, 4096, 32768, 5117072, 0,
2021-03-14 18:04:16.143490, 5025792, 32768, 5117072, 0,
2021-03-14 18:04:16.344618, 5025792, 32768, 5117072, 0,
2021-03-14 18:04:16.572084, 5025792, 32768, 5117072, 0,
2021-03-14 18:04:16.817277, 10035200, 32768, 5117072, 0,
2021-03-14 18:04:17.064224, 10035200, 32768, 5117072, 0,
2021-03-14 18:04:17.264931, 13254656, 32768, 5117072, 0,
2021-03-14 18:04:17.476027, 15052800, 32768, 5117072, 0,
2021-03-14 18:04:17.748982, 15052800, 32768, 5117072, 0,
2021-03-14 18:04:17.949869, 19578880, 32768, 5117072, 0,
2021-03-14 18:04:18.151554, 20062208, 32768, 5117072, 0,
2021-03-14 18:04:18.396009, 20062208, 32768, 5117072, 0,
2021-03-14 18:04:18.597149, 24391680, 32768, 5117072, 0,
2021-03-14 18:04:18.806651, 25079808, 32768, 5117072, 0,
2021-03-14 18:04:19.057953, 25079808, 32768, 5117072, 0,
2021-03-14 18:04:19.258851, 28606464, 32768, 5117072, 0,
2021-03-14 18:04:19.460481, 30089216, 32768, 5117072, 0,
2021-03-14 18:04:19.705123, 30089216, 32768, 5117072, 0,
2021-03-14 18:04:19.906068, 34660352, 32768, 5117072, 0,
2021-03-14 18:04:20.115206, 35106816, 32768, 5117072, 0,
2021-03-14 18:04:20.378138, 35106816, 32768, 5117072, 0,
2021-03-14 18:04:20.578986, 38334464, 32768, 5117072, 0,
2021-03-14 18:04:20.800014, 40116224, 32768, 5117072, 0,
2021-03-14 18:04:21.000846, 40116224, 32768, 5117072, 0,
2021-03-14 18:04:21.233837, 40120320, 32768, 5117072, 0,
2021-03-14 18:04:21.468950, 45133824, 32768, 5117072, 0,
2021-03-14 18:04:21.731425, 45133824, 32768, 5117072, 0,
2021-03-14 18:04:21.932454, 49577984, 32768, 5117072, 0,
2021-03-14 18:04:22.133826, 50143232, 32768, 5117072, 0,
2021-03-14 18:04:22.378286, 50143232, 32768, 5117072, 0,
2021-03-14 18:04:22.766080, 55160832, 32768, 5117072, 0,
2021-03-14 18:04:22.967131, 55160832, 32768, 5117072, 0,
2021-03-14 18:04:23.168160, 55160832, 32768, 5117072, 0,
2021-03-14 18:04:23.494109, 60170240, 32768, 5117072, 0,
2021-03-14 18:04:23.743005, 60170240, 32768, 5117072, 0,
2021-03-14 18:04:24.174995, 65187840, 32768, 5117072, 0,
2021-03-14 18:04:24.438420, 65187840, 32768, 5117072, 0,
2021-03-14 18:04:24.639406, 69492736, 32768, 5117072, 0,
2021-03-14 18:04:24.848884, 70197248, 32768, 5117072, 0,
2021-03-14 18:04:25.096213, 70197248, 32768, 5117072, 0,
2021-03-14 18:04:25.297243, 74846208, 32768, 5117072, 0,
2021-03-14 18:04:25.506699, 75214848, 32768, 5117072, 0,
2021-03-14 18:04:25.707513, 75214848, 32768, 5117072, 0,
2021-03-14 18:04:25.945743, 75214848, 32768, 5117072, 0,
2021-03-14 18:04:26.180202, 80224256, 32768, 5117072, 0,
2021-03-14 18:04:26.381857, 80224256, 32768, 5117072, 0,
2021-03-14 18:04:26.604831, 80224256, 32768, 5117072, 0,
2021-03-14 18:04:26.945131, 85241856, 32768, 5117072, 0,
2021-03-14 18:04:27.193279, 85241856, 32768, 5117072, 0,
2021-03-14 18:04:27.624601, 90251264, 32768, 5117072, 0,
2021-03-14 18:04:27.825490, 90251264, 32768, 5117072, 0,
2021-03-14 18:04:28.042257, 90255360, 32768, 5117072, 0,
2021-03-14 18:04:28.247680, 95268864, 32768, 5117072, 0,
2021-03-14 18:04:28.465192, 95268864, 32768, 5117072, 0,
2021-03-14 18:04:28.721782, 95268864, 32768, 5117072, 0,
2021-03-14 18:04:28.949518, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:29.151703, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:29.353865, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:29.556032, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:29.758453, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:29.960683, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:30.162834, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:30.365045, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:30.566713, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:30.768589, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:30.970530, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:31.172551, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:31.374490, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:31.576390, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:31.778427, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:31.948396,,,,,Deleting rows 85 to 99
2021-03-14 18:04:31.980522, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:32.182490, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:32.418501, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:32.681161, 100278272, 32768, 5117072, 0,
2021-03-14 18:04:32.882224, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:33.114241, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:33.315690, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:33.516654, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:33.735030, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:33.936673, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:34.180016, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:34.443259, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:34.645330, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:34.847563, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:35.049987, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:35.252168, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:35.454290, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:35.656473, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:35.858522, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:36.061167, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:36.263363, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:36.465574, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:36.667795, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:36.870127, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:37.072630, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:37.274784, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:37.477024, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:37.591036,,,,,Checkpoint (truncate)
2021-03-14 18:04:37.679321, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:37.881474, 100278272, 32768, 5137672, 0,
2021-03-14 18:04:38.150048, 100278272, 32768, 0, 0,
2021-03-14 18:04:38.352242, 100278272, 32768, 0, 0,
2021-03-14 18:04:38.554475, 100278272, 32768, 0, 0,
2021-03-14 18:04:38.756684, 100278272, 32768, 0, 0,
2021-03-14 18:04:38.958864, 100278272, 32768, 0, 0,
2021-03-14 18:04:39.160736, 100278272, 32768, 0, 0,
2021-03-14 18:04:39.362895, 100278272, 32768, 0, 0,
2021-03-14 18:04:39.564859, 100278272, 32768, 0, 0,
2021-03-14 18:04:39.766767, 100278272, 32768, 0, 0,
2021-03-14 18:04:39.968751, 100278272, 32768, 0, 0,
2021-03-14 18:04:40.170813, 100278272, 32768, 0, 0,
2021-03-14 18:04:40.371658, 100278272, 32768, 0, 0,
2021-03-14 18:04:40.572598, 100278272, 32768, 0, 0,
2021-03-14 18:04:40.773735, 100278272, 32768, 0, 0,
2021-03-14 18:04:40.975644, 100278272, 32768, 0, 0,
2021-03-14 18:04:41.152356,,,,,Pages Used:20815 Free:3667
2021-03-14 18:04:41.178071, 100278272, 32768, 0, 0,
2021-03-14 18:04:41.379115, 100278272, 32768, 0, 0,
2021-03-14 18:04:41.580285, 100278272, 32768, 0, 0,
2021-03-14 18:04:41.782077, 100278272, 32768, 0, 0,
2021-03-14 18:04:41.984231, 100278272, 32768, 0, 0,
2021-03-14 18:04:42.186439, 100278272, 32768, 0, 0,
2021-03-14 18:04:42.388634, 100278272, 32768, 0, 0,
2021-03-14 18:04:42.590772, 100278272, 32768, 0, 0,
2021-03-14 18:04:42.792832, 100278272, 32768, 0, 0,
2021-03-14 18:04:42.995008, 100278272, 32768, 0, 0,
2021-03-14 18:04:43.196909, 100278272, 32768, 0, 0,
2021-03-14 18:04:43.399002, 100278272, 32768, 0, 0,
2021-03-14 18:04:43.600964, 100278272, 32768, 0, 0,
2021-03-14 18:04:43.803173, 100278272, 32768, 0, 0,
2021-03-14 18:04:44.005337, 100278272, 32768, 0, 0,
2021-03-14 18:04:44.207799, 100278272, 32768, 0, 0,
2021-03-14 18:04:44.410055, 100278272, 32768, 0, 0,
2021-03-14 18:04:44.556188,,,,,incremental_vacuum(520)
2021-03-14 18:04:44.612433, 100278272, 32768, 0, 0,
2021-03-14 18:04:44.814698, 100278272, 32768, 0, 0,
2021-03-14 18:04:45.043775, 100278272, 32768, 12416, 0,
2021-03-14 18:04:45.246232, 100278272, 32768, 370832, 0,
2021-03-14 18:04:45.448374, 100278272, 32768, 370832, 0,
2021-03-14 18:04:45.650598, 100278272, 32768, 370832, 0,
2021-03-14 18:04:45.852835, 100278272, 32768, 370832, 0,
2021-03-14 18:04:46.055033, 100278272, 32768, 370832, 0,
2021-03-14 18:04:46.257516, 100278272, 32768, 370832, 0,
2021-03-14 18:04:46.459692, 100278272, 32768, 370832, 0,
2021-03-14 18:04:46.661910, 100278272, 32768, 370832, 0,
2021-03-14 18:04:46.864089, 100278272, 32768, 370832, 0,
2021-03-14 18:04:47.066257, 100278272, 32768, 370832, 0,
2021-03-14 18:04:47.268399, 100278272, 32768, 370832, 0,
2021-03-14 18:04:47.470372, 100278272, 32768, 370832, 0,
2021-03-14 18:04:47.672448, 100278272, 32768, 370832, 0,
2021-03-14 18:04:47.874409, 100278272, 32768, 370832, 0,
2021-03-14 18:04:48.076395, 100278272, 32768, 370832, 0,
2021-03-14 18:04:48.124414,,,,,Pages Used:20815 Free:3147
2021-03-14 18:04:48.278565, 100278272, 32768, 370832, 0,
2021-03-14 18:04:48.480317, 100278272, 32768, 370832, 0,
2021-03-14 18:04:48.682255, 100278272, 32768, 370832, 0,
2021-03-14 18:04:48.884102, 100278272, 32768, 370832, 0,
2021-03-14 18:04:49.085810, 100278272, 32768, 370832, 0,
2021-03-14 18:04:49.287708, 100278272, 32768, 370832, 0,
2021-03-14 18:04:49.489696, 100278272, 32768, 370832, 0,
2021-03-14 18:04:49.691694, 100278272, 32768, 370832, 0,
2021-03-14 18:04:49.893660, 100278272, 32768, 370832, 0,
2021-03-14 18:04:50.095624, 100278272, 32768, 370832, 0,
2021-03-14 18:04:50.297768, 100278272, 32768, 370832, 0,
2021-03-14 18:04:50.499589, 100278272, 32768, 370832, 0,
2021-03-14 18:04:50.701558, 100278272, 32768, 370832, 0,
2021-03-14 18:04:50.903495, 100278272, 32768, 370832, 0,
2021-03-14 18:04:51.105797, 100278272, 32768, 370832, 0,
2021-03-14 18:04:51.308185, 100278272, 32768, 370832, 0,
2021-03-14 18:04:51.510341, 100278272, 32768, 370832, 0,
2021-03-14 18:04:51.528349,,,,,incremental_vacuum(520)
2021-03-14 18:04:51.712669, 100278272, 32768, 370832, 0,
2021-03-14 18:04:51.914848, 100278272, 32768, 370832, 0,
2021-03-14 18:04:52.116805, 100278272, 32768, 749872, 0,
2021-03-14 18:04:52.318739, 100278272, 32768, 749872, 0,
2021-03-14 18:04:52.521354, 100278272, 32768, 749872, 0,
2021-03-14 18:04:52.723545, 100278272, 32768, 749872, 0,
2021-03-14 18:04:52.925723, 100278272, 32768, 749872, 0,
2021-03-14 18:04:53.127907, 100278272, 32768, 749872, 0,
2021-03-14 18:04:53.330359, 100278272, 32768, 749872, 0,
2021-03-14 18:04:53.532623, 100278272, 32768, 749872, 0,
2021-03-14 18:04:53.734787, 100278272, 32768, 749872, 0,
2021-03-14 18:04:53.936947, 100278272, 32768, 749872, 0,
2021-03-14 18:04:54.139128, 100278272, 32768, 749872, 0,
2021-03-14 18:04:54.341508, 100278272, 32768, 749872, 0,
2021-03-14 18:04:54.543565, 100278272, 32768, 749872, 0,
2021-03-14 18:04:54.745806, 100278272, 32768, 749872, 0,
2021-03-14 18:04:54.947951, 100278272, 32768, 749872, 0,
2021-03-14 18:04:55.031985,,,,,Pages Used:20814 Free:2627
2021-03-14 18:04:55.150280, 100278272, 32768, 749872, 0,
2021-03-14 18:04:55.352421, 100278272, 32768, 749872, 0,
2021-03-14 18:04:55.554414, 100278272, 32768, 749872, 0,
2021-03-14 18:04:55.756439, 100278272, 32768, 749872, 0,
2021-03-14 18:04:55.958379, 100278272, 32768, 749872, 0,
2021-03-14 18:04:56.160404, 100278272, 32768, 749872, 0,
2021-03-14 18:04:56.362595, 100278272, 32768, 749872, 0,
2021-03-14 18:04:56.564622, 100278272, 32768, 749872, 0,
2021-03-14 18:04:56.766063, 100278272, 32768, 749872, 0,
2021-03-14 18:04:56.968009, 100278272, 32768, 749872, 0,
2021-03-14 18:04:57.169961, 100278272, 32768, 749872, 0,
2021-03-14 18:04:57.372055, 100278272, 32768, 749872, 0,
2021-03-14 18:04:57.574069, 100278272, 32768, 749872, 0,
2021-03-14 18:04:57.776019, 100278272, 32768, 749872, 0,
2021-03-14 18:04:57.977976, 100278272, 32768, 749872, 0,
2021-03-14 18:04:58.179935, 100278272, 32768, 749872, 0,
2021-03-14 18:04:58.382061, 100278272, 32768, 749872, 0,
2021-03-14 18:04:58.435901,,,,,incremental_vacuum(520)
2021-03-14 18:04:58.584126, 100278272, 32768, 749872, 0,
2021-03-14 18:04:58.786100, 100278272, 32768, 749872, 0,
2021-03-14 18:04:58.988146, 100278272, 32768, 1124792, 0,
2021-03-14 18:04:59.190325, 100278272, 32768, 1124792, 0,
2021-03-14 18:04:59.392802, 100278272, 32768, 1124792, 0,
2021-03-14 18:04:59.594662, 100278272, 32768, 1124792, 0,
2021-03-14 18:04:59.796669, 100278272, 32768, 1124792, 0,
2021-03-14 18:04:59.998517, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:00.200501, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:00.402571, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:00.604576, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:00.806550, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.008499, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.210415, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.411508, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.613544, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.815461, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:01.968798,,,,,Pages Used:20813 Free:2107
2021-03-14 18:05:02.017490, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:02.219414, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:02.420508, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:02.622706, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:02.824684, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:03.026700, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:03.229038, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:03.430169, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:03.631949, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:03.833931, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:04.035838, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:04.237778, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:04.439831, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:04.641828, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:04.843689, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:05.045622, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:05.247519, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:05.372392,,,,,incremental_vacuum(520)
2021-03-14 18:05:05.449706, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:05.651687, 100278272, 32768, 1124792, 0,
2021-03-14 18:05:05.876408, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:06.078364, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:06.280315, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:06.482427, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:06.684437, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:06.886419, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:07.088367, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:07.290111, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:07.492213, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:07.694196, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:07.896182, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:08.098132, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:08.300071, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:08.502148, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:08.704132, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:08.878981,,,,,Pages Used:20813 Free:1587
2021-03-14 18:05:08.906143, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:09.108054, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:09.309902, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:09.514419, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:09.716670, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:09.918820, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:10.120951, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:10.323116, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:10.525117, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:10.727073, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:10.929460, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:11.131636, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:11.333832, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:11.536253, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:11.738582, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:11.940842, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:12.143066, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:12.282880,,,,,incremental_vacuum(520)
2021-03-14 18:05:12.345371, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:12.547654, 100278272, 32768, 1503832, 0,
2021-03-14 18:05:12.795889, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:12.997888, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:13.199844, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:13.402891, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:13.605081, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:13.807074, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:14.009024, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:14.210979, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:14.412183, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:14.614272, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:14.816259, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:15.018267, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:15.220178, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:15.422017, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:15.624135, 100278272, 32768, 1878752, 0,
2021-03-14 18:05:15.798179,,,,,Pages Used:20812 Free:1067
2021-03-14 18:05:15.826204, 100278272, 32768, 1878752, 0,
