timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 17:52:32.682574, 0, 0, 0, 0,
2021-03-14 17:52:32.945487, 4096, 0, 0, 0,
2021-03-14 17:52:33.154121, 4096, 32768, 0, 0,
2021-03-14 17:52:33.356764, 4096, 32768, 12392, 0,
2021-03-14 17:52:33.558879, 4096, 32768, 12392, 0,
2021-03-14 17:52:33.761006, 4096, 32768, 12392, 0,
2021-03-14 17:52:33.963295, 4096, 32768, 12392, 0,
2021-03-14 17:52:34.165281, 4096, 32768, 12392, 0,
2021-03-14 17:52:34.366576, 4096, 32768, 12392, 0,
2021-03-14 17:52:34.568663, 4096, 32768, 12392, 0,
2021-03-14 17:52:34.770791, 4096, 32768, 12392, 0,
2021-03-14 17:52:34.972977, 4096, 32768, 12392, 0,
2021-03-14 17:52:35.175119, 4096, 32768, 12392, 0,
2021-03-14 17:52:35.376901, 4096, 32768, 12392, 0,
2021-03-14 17:52:35.580741, 4096, 32768, 12392, 0,
2021-03-14 17:52:35.782753, 4096, 32768, 12392, 0,
2021-03-14 17:52:35.985048, 4096, 32768, 12392, 0,
2021-03-14 17:52:36.187306, 4096, 32768, 12392, 0,
2021-03-14 17:52:36.300495,,,,,Writing 100 rows
2021-03-14 17:52:36.389660, 4096, 32768, 12392, 0,
2021-03-14 17:52:36.591848, 4096, 32768, 12392, 0,
2021-03-14 17:52:36.792951, 4096, 32768, 3036472, 0,
2021-03-14 17:52:36.994037, 4096, 32768, 12103680, 0,
2021-03-14 17:52:37.195063, 4096, 65536, 20534136, 0,
2021-03-14 17:52:37.396125, 4096, 65536, 29212672, 0,
2021-03-14 17:52:37.596852, 4096, 98304, 38901096, 0,
2021-03-14 17:52:37.797837, 4096, 98304, 48484192, 0,
2021-03-14 17:52:37.998850, 4096, 131072, 57671816, 0,
2021-03-14 17:52:38.199820, 4096, 163840, 67975936, 0,
2021-03-14 17:52:38.400755, 4096, 163840, 78242976, 0,
2021-03-14 17:52:38.601704, 4096, 196608, 88114496, 0,
2021-03-14 17:52:38.802767, 4096, 196608, 97211432, 0,
2021-03-14 17:52:40.070325, 4096, 196608, 100878232, 0,
2021-03-14 17:52:40.271227, 13897728, 196608, 100878232, 0,
2021-03-14 17:52:40.472364, 28319744, 196608, 100878232, 0,
2021-03-14 17:52:40.673537, 42131456, 196608, 100878232, 0,
