timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 18:21:35.228961, 0, 0, 0, 0,
2021-03-14 18:21:35.534391, 4096, 0, 0, 0,
2021-03-14 18:21:35.736049, 4096, 32768, 12392, 0,
2021-03-14 18:21:35.937975, 4096, 32768, 12392, 0,
2021-03-14 18:21:36.139997, 4096, 32768, 12392, 0,
2021-03-14 18:21:36.341935, 4096, 32768, 12392, 0,
2021-03-14 18:21:36.543812, 4096, 32768, 12392, 0,
2021-03-14 18:21:36.745635, 4096, 32768, 12392, 0,
2021-03-14 18:21:36.947799, 4096, 32768, 12392, 0,
2021-03-14 18:21:37.150065, 4096, 32768, 12392, 0,
2021-03-14 18:21:37.352229, 4096, 32768, 12392, 0,
2021-03-14 18:21:37.554446, 4096, 32768, 12392, 0,
2021-03-14 18:21:37.756748, 4096, 32768, 12392, 0,
2021-03-14 18:21:37.958907, 4096, 32768, 12392, 0,
2021-03-14 18:21:38.161198, 4096, 32768, 12392, 0,
2021-03-14 18:21:38.363314, 4096, 32768, 12392, 0,
2021-03-14 18:21:38.565480, 4096, 32768, 12392, 0,
2021-03-14 18:21:38.727384,,,,,Writing 100 rows
2021-03-14 18:21:38.767791, 4096, 32768, 12392, 0,
2021-03-14 18:21:38.969784, 4096, 32768, 12392, 0,
2021-03-14 18:21:39.332059, 4096, 32768, 1030032, 0,
2021-03-14 18:21:39.565278, 4096, 32768, 3073552, 0,
2021-03-14 18:21:39.766479, 77824, 32768, 5117072, 0,
2021-03-14 18:21:40.020183, 5025792, 32768, 5117072, 0,
2021-03-14 18:21:40.220901, 5025792, 32768, 5117072, 0,
2021-03-14 18:21:40.482050, 5029888, 32768, 5117072, 0,
2021-03-14 18:21:40.727453, 10035200, 32768, 5117072, 0,
2021-03-14 18:21:40.928831, 10035200, 32768, 5117072, 0,
2021-03-14 18:21:41.174591, 10051584, 32768, 5117072, 0,
2021-03-14 18:21:41.428427, 15052800, 32768, 5117072, 0,
2021-03-14 18:21:41.629679, 15052800, 32768, 5117072, 0,
2021-03-14 18:21:41.830456, 15052800, 32768, 5117072, 0,
2021-03-14 18:21:42.134950, 20062208, 32768, 5117072, 0,
2021-03-14 18:21:42.336902, 20062208, 32768, 5117072, 0,
2021-03-14 18:21:42.604688, 20066304, 32768, 5117072, 0,
2021-03-14 18:21:42.892550, 25079808, 32768, 5117072, 0,
2021-03-14 18:21:43.155246, 25079808, 32768, 5117072, 0,
2021-03-14 18:21:43.356398, 26644480, 32768, 5117072, 0,
2021-03-14 18:21:43.566960, 30089216, 32768, 5117072, 0,
2021-03-14 18:21:43.767793, 30089216, 32768, 5117072, 0,
2021-03-14 18:21:44.013429, 30097408, 32768, 5117072, 0,
2021-03-14 18:21:44.301174, 35106816, 32768, 5117072, 0,
2021-03-14 18:21:44.502196, 35106816, 32768, 5117072, 0,
2021-03-14 18:21:44.764542, 35110912, 32768, 5117072, 0,
2021-03-14 18:21:45.009550, 40116224, 32768, 5117072, 0,
2021-03-14 18:21:45.266845, 40116224, 32768, 5117072, 0,
2021-03-14 18:21:45.467838, 41979904, 32768, 5117072, 0,
2021-03-14 18:21:45.732299, 45133824, 32768, 5117072, 0,
