timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 17:52:07.182605, 0, 0, 0, 0,
2021-03-14 17:52:07.458432, 4096, 0, 0, 0,
2021-03-14 17:52:07.720663, 4096, 32768, 8296, 0,
2021-03-14 17:52:07.923105, 4096, 32768, 12392, 0,
2021-03-14 17:52:08.125029, 4096, 32768, 12392, 0,
2021-03-14 17:52:08.327250, 4096, 32768, 12392, 0,
2021-03-14 17:52:08.529313, 4096, 32768, 12392, 0,
2021-03-14 17:52:08.730740, 4096, 32768, 12392, 0,
2021-03-14 17:52:08.932886, 4096, 32768, 12392, 0,
2021-03-14 17:52:09.134855, 4096, 32768, 12392, 0,
2021-03-14 17:52:09.335741, 4096, 32768, 12392, 0,
2021-03-14 17:52:09.536793, 4096, 32768, 12392, 0,
2021-03-14 17:52:09.738349, 4096, 32768, 12392, 0,
2021-03-14 17:52:09.940401, 4096, 32768, 12392, 0,
2021-03-14 17:52:10.142419, 4096, 32768, 12392, 0,
2021-03-14 17:52:10.344686, 4096, 32768, 12392, 0,
2021-03-14 17:52:10.546046, 4096, 32768, 12392, 0,
2021-03-14 17:52:10.747952, 4096, 32768, 12392, 0,
2021-03-14 17:52:10.780389,,,,,Writing 100 rows
2021-03-14 17:52:10.950297, 4096, 32768, 12392, 0,
2021-03-14 17:52:11.152627, 4096, 32768, 12392, 0,
2021-03-14 17:52:11.439854, 4096, 32768, 2047672, 0,
2021-03-14 17:52:11.660872, 4096, 32768, 4099456, 0,
2021-03-14 17:52:12.036249, 5025792, 32768, 5117072, 0,
2021-03-14 17:52:12.361104, 5025792, 32768, 5117072, 0,
2021-03-14 17:52:12.591142, 5025792, 32768, 5117072, 0,
2021-03-14 17:52:12.797419, 10035200, 32768, 5117072, 0,
2021-03-14 17:52:13.012037, 10035200, 32768, 5117072, 0,
2021-03-14 17:52:13.302431, 10035200, 32768, 5117072, 0,
2021-03-14 17:52:13.643805, 15052800, 32768, 5117072, 0,
2021-03-14 17:52:13.913896, 15052800, 32768, 5117072, 0,
2021-03-14 17:52:14.114991, 17338368, 32768, 5117072, 0,
2021-03-14 17:52:14.431892, 20062208, 32768, 5117072, 0,
2021-03-14 17:52:14.702305, 20062208, 32768, 5117072, 0,
