timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 18:23:29.630172, 0, 0, 0, 0,
2021-03-14 18:23:29.876916, 4096, 0, 0, 0,
2021-03-14 18:23:30.100030, 4096, 32768, 0, 0,
2021-03-14 18:23:30.302911, 4096, 32768, 12392, 0,
2021-03-14 18:23:30.505123, 4096, 32768, 12392, 0,
2021-03-14 18:23:30.707113, 4096, 32768, 12392, 0,
2021-03-14 18:23:30.909087, 4096, 32768, 12392, 0,
2021-03-14 18:23:31.111076, 4096, 32768, 12392, 0,
2021-03-14 18:23:31.313516, 4096, 32768, 12392, 0,
2021-03-14 18:23:31.515752, 4096, 32768, 12392, 0,
2021-03-14 18:23:31.717973, 4096, 32768, 12392, 0,
2021-03-14 18:23:31.920164, 4096, 32768, 12392, 0,
2021-03-14 18:23:32.122373, 4096, 32768, 12392, 0,
2021-03-14 18:23:32.324743, 4096, 32768, 12392, 0,
2021-03-14 18:23:32.526946, 4096, 32768, 12392, 0,
2021-03-14 18:23:32.729145, 4096, 32768, 12392, 0,
2021-03-14 18:23:32.931344, 4096, 32768, 12392, 0,
2021-03-14 18:23:33.133637, 4096, 32768, 12392, 0,
2021-03-14 18:23:33.258764,,,,,Writing 100 rows
2021-03-14 18:23:33.336171, 4096, 32768, 12392, 0,
2021-03-14 18:23:33.537944, 4096, 32768, 12392, 0,
2021-03-14 18:23:33.833079, 4096, 32768, 1030032, 0,
2021-03-14 18:23:34.073227, 4096, 32768, 3077696, 0,
2021-03-14 18:23:34.305281, 4096, 32768, 5117072, 0,
2021-03-14 18:23:34.593023, 5025792, 32768, 5117072, 0,
2021-03-14 18:23:34.794023, 5025792, 32768, 5117072, 0,
2021-03-14 18:23:34.994838, 5025792, 32768, 5117072, 0,
2021-03-14 18:23:35.335883, 10035200, 32768, 5117072, 0,
2021-03-14 18:23:35.536820, 10035200, 32768, 5117072, 0,
2021-03-14 18:23:35.737653, 10035200, 32768, 5117072, 0,
2021-03-14 18:23:36.090860, 15052800, 32768, 5117072, 0,
2021-03-14 18:23:36.292439, 15052800, 32768, 5117072, 0,
2021-03-14 18:23:36.493445, 15052800, 32768, 5117072, 0,
2021-03-14 18:23:36.855697, 20062208, 32768, 5117072, 0,
2021-03-14 18:23:37.057014, 20062208, 32768, 5117072, 0,
2021-03-14 18:23:37.257838, 20062208, 32768, 5117072, 0,
2021-03-14 18:23:37.522092, 25079808, 32768, 5117072, 0,
2021-03-14 18:23:37.776985, 25079808, 32768, 5117072, 0,
2021-03-14 18:23:37.977880, 25079808, 32768, 5117072, 0,
2021-03-14 18:23:38.320210, 30089216, 32768, 5117072, 0,
2021-03-14 18:23:38.522192, 30089216, 32768, 5117072, 0,
