timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 17:57:34.724303, 0, 0, 0, 0,
2021-03-14 17:57:35.084170, 4096, 0, 0, 0,
2021-03-14 17:57:35.341401, 4096, 32768, 12392, 0,
2021-03-14 17:57:35.543896, 4096, 32768, 12392, 0,
2021-03-14 17:57:35.746083, 4096, 32768, 12392, 0,
2021-03-14 17:57:35.948241, 4096, 32768, 12392, 0,
2021-03-14 17:57:36.150476, 4096, 32768, 12392, 0,
2021-03-14 17:57:36.352749, 4096, 32768, 12392, 0,
2021-03-14 17:57:36.554993, 4096, 32768, 12392, 0,
2021-03-14 17:57:36.757082, 4096, 32768, 12392, 0,
2021-03-14 17:57:36.959231, 4096, 32768, 12392, 0,
2021-03-14 17:57:37.161476, 4096, 32768, 12392, 0,
2021-03-14 17:57:37.363712, 4096, 32768, 12392, 0,
2021-03-14 17:57:37.566070, 4096, 32768, 12392, 0,
2021-03-14 17:57:37.768001, 4096, 32768, 12392, 0,
2021-03-14 17:57:37.969938, 4096, 32768, 12392, 0,
2021-03-14 17:57:38.172083, 4096, 32768, 12392, 0,
2021-03-14 17:57:38.344391,,,,,Writing 100 rows
2021-03-14 17:57:38.374555, 4096, 32768, 12392, 0,
2021-03-14 17:57:38.576590, 4096, 32768, 12392, 0,
2021-03-14 17:57:38.777598, 4096, 32768, 906432, 0,
2021-03-14 17:57:39.022916, 4096, 32768, 2052096, 0,
2021-03-14 17:57:39.256318, 4096, 32768, 4095336, 0,
2021-03-14 17:57:39.627565, 5025792, 32768, 5117072, 0,
2021-03-14 17:57:39.888427, 5025792, 32768, 5117072, 0,
2021-03-14 17:57:40.089440, 9113600, 32768, 5117072, 0,
2021-03-14 17:57:40.391974, 10035200, 32768, 5117072, 0,
2021-03-14 17:57:40.654198, 10035200, 32768, 5117072, 0,
2021-03-14 17:57:40.855082, 13332480, 32768, 5117072, 0,
2021-03-14 17:57:41.098802, 15052800, 32768, 5117072, 0,
2021-03-14 17:57:41.369696, 15052800, 32768, 5117072, 0,
2021-03-14 17:57:41.570622, 18112512, 32768, 5117072, 0,
2021-03-14 17:57:41.802120, 20062208, 32768, 5117072, 0,
2021-03-14 17:57:42.084309, 20062208, 32768, 5117072, 0,
2021-03-14 17:57:42.285253, 23044096, 32768, 5117072, 0,
2021-03-14 17:57:42.507602, 25079808, 32768, 5117072, 0,
2021-03-14 17:57:42.756089, 25079808, 32768, 5117072, 0,
2021-03-14 17:57:42.957223, 27906048, 32768, 5117072, 0,
2021-03-14 17:57:43.199850, 30089216, 32768, 5117072, 0,
2021-03-14 17:57:43.460235, 30089216, 32768, 5117072, 0,
2021-03-14 17:57:43.661215, 31727616, 32768, 5117072, 0,
2021-03-14 17:57:43.883427, 35106816, 32768, 5117072, 0,
2021-03-14 17:57:44.121699, 35106816, 32768, 5117072, 0,
2021-03-14 17:57:44.323803, 35233792, 32768, 5117072, 0,
2021-03-14 17:57:44.596692, 40116224, 32768, 5117072, 0,
2021-03-14 17:57:44.798233, 40116224, 32768, 5117072, 0,
2021-03-14 17:57:45.035233, 40116224, 32768, 5117072, 0,
2021-03-14 17:57:45.291576, 45133824, 32768, 5117072, 0,
2021-03-14 17:57:45.540697, 45133824, 32768, 5117072, 0,
2021-03-14 17:57:45.741787, 49426432, 32768, 5117072, 0,
2021-03-14 17:57:45.962210, 50143232, 32768, 5117072, 0,
2021-03-14 17:57:46.210996, 50143232, 32768, 5117072, 0,
2021-03-14 17:57:46.412003, 52789248, 32768, 5117072, 0,
2021-03-14 17:57:46.635014, 55160832, 32768, 5117072, 0,
2021-03-14 17:57:46.871376, 55160832, 32768, 5117072, 0,
2021-03-14 17:57:47.072457, 55160832, 32768, 5117072, 0,
2021-03-14 17:57:47.388246, 60170240, 32768, 5117072, 0,
2021-03-14 17:57:47.659770, 60170240, 32768, 5117072, 0,
2021-03-14 17:57:47.861713, 60628992, 32768, 5117072, 0,
2021-03-14 17:57:48.114067, 65187840, 32768, 5117072, 0,
2021-03-14 17:57:48.385839, 65187840, 32768, 5117072, 0,
2021-03-14 17:57:48.586826, 67035136, 32768, 5117072, 0,
2021-03-14 17:57:48.890929, 70197248, 32768, 5117072, 0,
