timestamp, db size, shm size, wal size, tmp dir size, note
2021-03-14 17:56:26.869925, 0, 0, 0, 0,
2021-03-14 17:56:27.150911, 4096, 0, 0, 0,
2021-03-14 17:56:27.372785, 4096, 0, 0, 0,
2021-03-14 17:56:27.577897, 4096, 32768, 12392, 0,
2021-03-14 17:56:27.779973, 4096, 32768, 12392, 0,
2021-03-14 17:56:27.982457, 4096, 32768, 12392, 0,
2021-03-14 17:56:28.184654, 4096, 32768, 12392, 0,
2021-03-14 17:56:28.386842, 4096, 32768, 12392, 0,
2021-03-14 17:56:28.589032, 4096, 32768, 12392, 0,
2021-03-14 17:56:28.791197, 4096, 32768, 12392, 0,
2021-03-14 17:56:28.993632, 4096, 32768, 12392, 0,
2021-03-14 17:56:29.195797, 4096, 32768, 12392, 0,
2021-03-14 17:56:29.398046, 4096, 32768, 12392, 0,
2021-03-14 17:56:29.600233, 4096, 32768, 12392, 0,
2021-03-14 17:56:29.801753, 4096, 32768, 12392, 0,
2021-03-14 17:56:30.004052, 4096, 32768, 12392, 0,
2021-03-14 17:56:30.206236, 4096, 32768, 12392, 0,
2021-03-14 17:56:30.408565, 4096, 32768, 12392, 0,
2021-03-14 17:56:30.580909,,,,,Writing 100 rows
2021-03-14 17:56:30.610665, 4096, 32768, 12392, 0,
2021-03-14 17:56:30.812810, 4096, 32768, 12392, 0,
2021-03-14 17:56:31.013947, 4096, 32768, 1030032, 0,
2021-03-14 17:56:31.269998, 4096, 32768, 2047696, 0,
2021-03-14 17:56:31.516103, 4096, 32768, 4103552, 0,
2021-03-14 17:56:31.717226, 5009408, 32768, 5117072, 0,
2021-03-14 17:56:31.918168, 5025792, 32768, 5117072, 0,
2021-03-14 17:56:32.169510, 5025792, 32768, 5117072, 0,
2021-03-14 17:56:32.370619, 6627328, 32768, 5117072, 0,
2021-03-14 17:56:32.614824, 10035200, 32768, 5117072, 0,
2021-03-14 17:56:32.855352, 10035200, 32768, 5117072, 0,
2021-03-14 17:56:33.056339, 11849728, 32768, 5117072, 0,
2021-03-14 17:56:33.277948, 15052800, 32768, 5117072, 0,
2021-03-14 17:56:33.479452, 15052800, 32768, 5117072, 0,
2021-03-14 17:56:33.744619, 15052800, 32768, 5117072, 0,
2021-03-14 17:56:33.990434, 20062208, 32768, 5117072, 0,
2021-03-14 17:56:34.209262, 20062208, 32768, 5117072, 0,
2021-03-14 17:56:34.410424, 20062208, 32768, 5117072, 0,
2021-03-14 17:56:34.788624, 25079808, 32768, 5117072, 0,
2021-03-14 17:56:35.052311, 25079808, 32768, 5117072, 0,
2021-03-14 17:56:35.253191, 29306880, 32768, 5117072, 0,
2021-03-14 17:56:35.495981, 30089216, 32768, 5117072, 0,
2021-03-14 17:56:35.763430, 30089216, 32768, 5117072, 0,
2021-03-14 17:56:35.964342, 32014336, 32768, 5117072, 0,
2021-03-14 17:56:36.186989, 35106816, 32768, 5117072, 0,
2021-03-14 17:56:36.438644, 35106816, 32768, 5117072, 0,
2021-03-14 17:56:36.639823, 36077568, 32768, 5117072, 0,
2021-03-14 17:56:36.849858, 40116224, 32768, 5117072, 0,
2021-03-14 17:56:37.105720, 40116224, 32768, 5117072, 0,
2021-03-14 17:56:37.316737, 40116224, 32768, 5117072, 0,
2021-03-14 17:56:37.550453, 45133824, 32768, 5117072, 0,
2021-03-14 17:56:37.803291, 45133824, 32768, 5117072, 0,
2021-03-14 17:56:38.004452, 46034944, 32768, 5117072, 0,
2021-03-14 17:56:38.246427, 50143232, 32768, 5117072, 0,
2021-03-14 17:56:38.503874, 50143232, 32768, 5117072, 0,
2021-03-14 17:56:38.704834, 51695616, 32768, 5117072, 0,
2021-03-14 17:56:38.948983, 55160832, 32768, 5117072, 0,
2021-03-14 17:56:39.149933, 55160832, 32768, 5117072, 0,
2021-03-14 17:56:39.389695, 55160832, 32768, 5117072, 0,
2021-03-14 17:56:39.643697, 60170240, 32768, 5117072, 0,
2021-03-14 17:56:39.900997, 60170240, 32768, 5117072, 0,
2021-03-14 17:56:40.102096, 63156224, 32768, 5117072, 0,
2021-03-14 17:56:40.324808, 65187840, 32768, 5117072, 0,
2021-03-14 17:56:40.588845, 65187840, 32768, 5117072, 0,
2021-03-14 17:56:40.790287, 65273856, 32768, 5117072, 0,
2021-03-14 17:56:41.042243, 70197248, 32768, 5117072, 0,
2021-03-14 17:56:41.299013, 70197248, 32768, 5117072, 0,
2021-03-14 17:56:41.500026, 72867840, 32768, 5117072, 0,
2021-03-14 17:56:41.711409, 75214848, 32768, 5117072, 0,
2021-03-14 17:56:41.952572, 75214848, 32768, 5117072, 0,
2021-03-14 17:56:42.153546, 77742080, 32768, 5117072, 0,
2021-03-14 17:56:42.385060, 80224256, 32768, 5117072, 0,
2021-03-14 17:56:42.641267, 80224256, 32768, 5117072, 0,
2021-03-14 17:56:42.842399, 81862656, 32768, 5117072, 0,
2021-03-14 17:56:43.087051, 85241856, 32768, 5117072, 0,
2021-03-14 17:56:43.339364, 85241856, 32768, 5117072, 0,
2021-03-14 17:56:43.540454, 87056384, 32768, 5117072, 0,
2021-03-14 17:56:43.783086, 90251264, 32768, 5117072, 0,
2021-03-14 17:56:44.050324, 90251264, 32768, 5117072, 0,
2021-03-14 17:56:44.251357, 92168192, 32768, 5117072, 0,
2021-03-14 17:56:44.474018, 95268864, 32768, 5117072, 0,
2021-03-14 17:56:44.725962, 95268864, 32768, 5117072, 0,
2021-03-14 17:56:44.927014, 96014336, 32768, 5117072, 0,
2021-03-14 17:56:45.144421, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:45.346519, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:45.548834, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:45.751163, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:45.953337, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:46.155582, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:46.357851, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:46.560244, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:46.762617, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:46.964808, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:47.167014, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:47.369199, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:47.571432, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:47.773677, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:47.975834, 100278272, 32768, 5117072, 0,
2021-03-14 17:56:48.146175,,,,,Checkpoint (truncate)
